id_aluno,id_municipio,id_escola,alfabetizado,uf,regiao,rede,prob_alfabetizado,pred_alfabetizado
51025303,5104559,60040218,1,MT,Centro-Oeste,3,0.667816086130239,1
51025292,5104559,60040218,1,MT,Centro-Oeste,3,0.667816086130239,1
51013836,5105580,60040221,1,MT,Centro-Oeste,3,0.7613966346796087,1
51013885,5105580,60040221,0,MT,Centro-Oeste,3,0.7613966346796087,1
51003499,5106257,60040273,0,MT,Centro-Oeste,3,0.6096424234233486,1
51003500,5106257,60040273,0,MT,Centro-Oeste,3,0.6096424234233486,1
51019361,5107792,60040275,1,MT,Centro-Oeste,3,0.7189530515109877,1
51019363,5107792,60040275,0,MT,Centro-Oeste,3,0.7189530515109877,1
51032277,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032245,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032251,5101704,60040299,0,MT,Centro-Oeste,3,0.6063607044923595,1
51032249,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032255,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032285,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032241,5101704,60040299,1,MT,Centro-Oeste,3,0.6063607044923595,1
51033407,5103452,60040302,0,MT,Centro-Oeste,3,0.6988457349411686,1
51049490,5103452,60040302,1,MT,Centro-Oeste,3,0.6988457349411686,1
51033411,5103452,60040302,1,MT,Centro-Oeste,3,0.6988457349411686,1
51033406,5103452,60040302,1,MT,Centro-Oeste,3,0.6988457349411686,1
51050607,5103452,60040302,1,MT,Centro-Oeste,3,0.6988457349411686,1
51005957,5105622,60040321,0,MT,Centro-Oeste,3,0.5930952284113788,1
51005941,5105622,60040321,1,MT,Centro-Oeste,3,0.5930952284113788,1
51005975,5105622,60040321,1,MT,Centro-Oeste,3,0.5930952284113788,1
51005967,5105622,60040321,1,MT,Centro-Oeste,3,0.5930952284113788,1
51005949,5105622,60040321,1,MT,Centro-Oeste,3,0.5930952284113788,1
51005996,5105622,60040322,0,MT,Centro-Oeste,3,0.5930952284113788,1
51006053,5105622,60040322,0,MT,Centro-Oeste,3,0.5930952284113788,1
51006016,5105622,60040322,1,MT,Centro-Oeste,3,0.5930952284113788,1
51005982,5105622,60040322,0,MT,Centro-Oeste,3,0.5930952284113788,1
51006064,5105622,60040322,0,MT,Centro-Oeste,3,0.5930952284113788,1
51006002,5105622,60040322,1,MT,Centro-Oeste,3,0.5930952284113788,1
51006056,5105622,60040322,0,MT,Centro-Oeste,3,0.5930952284113788,1
51005991,5105622,60040322,1,MT,Centro-Oeste,3,0.5930952284113788,1
51019990,5104203,60040482,1,MT,Centro-Oeste,3,0.7169114584970079,1
51019979,5104203,60040482,1,MT,Centro-Oeste,3,0.7169114584970079,1
51003825,5106703,60040484,1,MT,Centro-Oeste,3,0.7139372093773229,1
51003821,5106703,60040484,1,MT,Centro-Oeste,3,0.7139372093773229,1
51047536,5106703,60040484,1,MT,Centro-Oeste,3,0.7139372093773229,1
51003830,5106703,60040484,1,MT,Centro-Oeste,3,0.7139372093773229,1
51020703,5105200,60040497,1,MT,Centro-Oeste,3,0.6063607044923595,1
51020921,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51020928,5106372,60040498,0,MT,Centro-Oeste,3,0.6719277228265629,1
51020905,5106372,60040498,0,MT,Centro-Oeste,3,0.6719277228265629,1
51020906,5106372,60040498,0,MT,Centro-Oeste,3,0.6719277228265629,1
51006373,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006387,5107107,60040541,0,MT,Centro-Oeste,3,0.7644238433946662,1
51006404,5107107,60040541,0,MT,Centro-Oeste,3,0.7644238433946662,1
51006400,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006379,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006367,5107107,60040541,0,MT,Centro-Oeste,3,0.7644238433946662,1
51006354,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006410,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006349,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006406,5107107,60040541,0,MT,Centro-Oeste,3,0.7644238433946662,1
51006405,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006355,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51006377,5107107,60040541,1,MT,Centro-Oeste,3,0.7644238433946662,1
51015370,5103304,60040591,0,MT,Centro-Oeste,3,0.6228878358506582,1
51032333,5101704,60040593,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032440,5101704,60040626,1,MT,Centro-Oeste,3,0.6063607044923595,1
51049483,5101704,60040627,1,MT,Centro-Oeste,3,0.6063607044923595,1
51032476,5101704,60040627,1,MT,Centro-Oeste,3,0.6063607044923595,1
51016506,5106752,60040703,0,MT,Centro-Oeste,3,0.8104415618333699,1
51016579,5106752,60040703,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016497,5106752,60040703,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016578,5106752,60040703,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016500,5106752,60040703,1,MT,Centro-Oeste,3,0.8104415618333699,1
51015429,5103304,60040754,1,MT,Centro-Oeste,3,0.6228878358506582,1
51015428,5103304,60040754,1,MT,Centro-Oeste,3,0.6228878358506582,1
51011682,5103254,60040772,1,MT,Centro-Oeste,3,0.637712302156648,1
51011672,5103254,60040772,0,MT,Centro-Oeste,3,0.637712302156648,1
51031035,5107925,60040782,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031041,5107925,60040782,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031040,5107925,60040782,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031036,5107925,60040782,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031072,5107925,60040800,1,MT,Centro-Oeste,3,0.7089160669431448,1
51011718,5103254,60040808,0,MT,Centro-Oeste,3,0.637712302156648,1
51011730,5103254,60040808,1,MT,Centro-Oeste,3,0.637712302156648,1
51011734,5103254,60040808,0,MT,Centro-Oeste,3,0.637712302156648,1
51011725,5103254,60040808,1,MT,Centro-Oeste,3,0.637712302156648,1
51011906,5103254,60040812,1,MT,Centro-Oeste,3,0.637712302156648,1
51011943,5103254,60040815,1,MT,Centro-Oeste,3,0.637712302156648,1
51014982,5108055,60040829,1,MT,Centro-Oeste,3,0.734088181257109,1
51014983,5108055,60040829,1,MT,Centro-Oeste,3,0.734088181257109,1
51014994,5108055,60040829,1,MT,Centro-Oeste,3,0.734088181257109,1
51003629,5106257,60040834,1,MT,Centro-Oeste,3,0.6096424234233486,1
51003614,5106257,60040834,1,MT,Centro-Oeste,3,0.6096424234233486,1
52028659,5214002,60040855,0,GO,Centro-Oeste,3,0.5292308407371369,1
52028663,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52059817,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059810,5220207,60040861,0,GO,Centro-Oeste,3,0.8534087799066407,1
52075417,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059823,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059872,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059807,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059857,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059814,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059824,5220207,60040861,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059899,5220207,60040862,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059892,5220207,60040862,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059901,5220207,60040862,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059988,5220207,60040864,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059985,5220207,60040864,1,GO,Centro-Oeste,3,0.8534087799066407,1
52059992,5220207,60040864,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060061,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060030,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060034,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060068,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060041,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060055,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060028,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52060043,5220207,60040867,1,GO,Centro-Oeste,3,0.8534087799066407,1
52028215,5202155,60040868,0,GO,Centro-Oeste,3,0.6092491495934181,1
52028204,5202155,60040868,0,GO,Centro-Oeste,3,0.6092491495934181,1
52074633,5202353,60040887,1,GO,Centro-Oeste,3,0.859274513675292,1
52046220,5203401,60040890,0,GO,Centro-Oeste,3,0.8532181633532063,1
52046224,5203401,60040890,1,GO,Centro-Oeste,3,0.8532181633532063,1
52047310,5208103,60040903,1,GO,Centro-Oeste,3,0.7854654904936873,1
52047291,5208103,60040903,1,GO,Centro-Oeste,3,0.7854654904936873,1
52047279,5208103,60040903,1,GO,Centro-Oeste,3,0.7854654904936873,1
52047317,5208103,60040903,0,GO,Centro-Oeste,3,0.7854654904936873,1
52047290,5208103,60040903,1,GO,Centro-Oeste,3,0.7854654904936873,1
52053976,5212808,60040905,0,GO,Centro-Oeste,3,0.8177530967675135,1
52075033,5212808,60040906,1,GO,Centro-Oeste,3,0.8177530967675135,1
52054001,5212808,60040906,0,GO,Centro-Oeste,3,0.8177530967675135,1
52053999,5212808,60040906,1,GO,Centro-Oeste,3,0.8177530967675135,1
52054056,5212808,60040906,1,GO,Centro-Oeste,3,0.8177530967675135,1
52054012,5212808,60040906,1,GO,Centro-Oeste,3,0.8177530967675135,1
52054046,5212808,60040906,1,GO,Centro-Oeste,3,0.8177530967675135,1
52054405,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52054401,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52054412,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52054403,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52054404,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52054418,5214879,60040918,1,GO,Centro-Oeste,3,0.8650144078327856,1
52047783,5219605,60040927,1,GO,Centro-Oeste,3,0.9013423168619941,1
52047778,5219605,60040927,0,GO,Centro-Oeste,3,0.9013423168619941,1
52047764,5219605,60040927,1,GO,Centro-Oeste,3,0.9013423168619941,1
52047763,5219605,60040927,1,GO,Centro-Oeste,3,0.9013423168619941,1
52054512,5221601,60040929,1,GO,Centro-Oeste,3,0.8228674685325258,1
52054503,5221601,60040929,1,GO,Centro-Oeste,3,0.8228674685325258,1
52054506,5221601,60040929,0,GO,Centro-Oeste,3,0.8228674685325258,1
52054504,5221601,60040929,1,GO,Centro-Oeste,3,0.8228674685325258,1
52054582,5221601,60040930,1,GO,Centro-Oeste,2,0.8228674685325258,1
52054585,5221601,60040930,1,GO,Centro-Oeste,2,0.8228674685325258,1
52054566,5221601,60040930,1,GO,Centro-Oeste,2,0.8228674685325258,1
52054568,5221601,60040930,1,GO,Centro-Oeste,2,0.8228674685325258,1
52054576,5221601,60040930,1,GO,Centro-Oeste,2,0.8228674685325258,1
52054696,5221601,60040934,1,GO,Centro-Oeste,3,0.8228674685325258,1
52054733,5221601,60040934,1,GO,Centro-Oeste,3,0.8228674685325258,1
52054695,5221601,60040934,1,GO,Centro-Oeste,3,0.8228674685325258,1
52077093,5221601,60040934,0,GO,Centro-Oeste,3,0.8228674685325258,1
52075082,5221601,60040934,0,GO,Centro-Oeste,3,0.8228674685325258,1
52055222,5213509,60040945,1,GO,Centro-Oeste,3,0.8467507568865533,1
52076755,5213509,60040945,0,GO,Centro-Oeste,3,0.8467507568865533,1
52055217,5213509,60040945,1,GO,Centro-Oeste,3,0.8467507568865533,1
52055220,5213509,60040945,1,GO,Centro-Oeste,3,0.8467507568865533,1
52026661,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026691,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026650,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026662,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026630,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026679,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026680,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026694,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026651,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026671,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026633,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026690,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026669,5208608,60040955,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026735,5208608,60040956,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026727,5208608,60040956,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026854,5208608,60040957,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026867,5208608,60040957,1,GO,Centro-Oeste,3,0.8453207135320924,1
52073512,5208608,60040957,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026959,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026950,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026996,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026988,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026958,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026960,5208608,60040959,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027117,5208608,60040960,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027127,5208608,60040960,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027190,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027140,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027201,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52073526,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027195,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027149,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027145,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52027159,5208608,60040961,1,GO,Centro-Oeste,3,0.8453207135320924,1
52038417,5211206,60040966,1,GO,Centro-Oeste,3,0.8415634362046434,1
52038419,5211206,60040966,1,GO,Centro-Oeste,3,0.8415634362046434,1
52010364,5201108,60040979,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010375,5201108,60040979,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010318,5201108,60040979,0,GO,Centro-Oeste,3,0.8107466420609758,1
52010369,5201108,60040979,0,GO,Centro-Oeste,3,0.8107466420609758,1
52010327,5201108,60040979,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010732,5201108,60040985,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010738,5201108,60040985,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010729,5201108,60040985,0,GO,Centro-Oeste,3,0.8107466420609758,1
52010730,5201108,60040985,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011123,5201108,60040992,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011298,5201108,60040995,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011294,5201108,60040995,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011297,5201108,60040995,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011363,5201108,60040996,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011418,5201108,60040996,0,GO,Centro-Oeste,3,0.8107466420609758,1
52011369,5201108,60040996,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011414,5201108,60040996,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011426,5201108,60040996,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011873,5201108,60041004,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011828,5201108,60041004,1,GO,Centro-Oeste,3,0.8107466420609758,1
52072590,5201108,60041004,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011846,5201108,60041004,0,GO,Centro-Oeste,3,0.8107466420609758,1
52011852,5201108,60041004,1,GO,Centro-Oeste,3,0.8107466420609758,1
52013743,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013677,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013781,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52072690,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013779,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013776,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013760,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013792,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013791,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013715,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013763,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013679,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013736,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013777,5204854,60041010,0,GO,Centro-Oeste,3,0.8472625260309551,1
52013685,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013790,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52013686,5204854,60041010,0,GO,Centro-Oeste,3,0.8472625260309551,1
52013726,5204854,60041010,1,GO,Centro-Oeste,3,0.8472625260309551,1
52036803,5210000,60041016,1,GO,Centro-Oeste,3,0.8415634362046434,1
52036781,5210000,60041016,1,GO,Centro-Oeste,3,0.8415634362046434,1
52036782,5210000,60041016,1,GO,Centro-Oeste,3,0.8415634362046434,1
52036894,5210000,60041020,1,GO,Centro-Oeste,3,0.8415634362046434,1
52036886,5210000,60041020,1,GO,Centro-Oeste,3,0.8415634362046434,1
52074090,5210000,60041022,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037020,5210000,60041022,0,GO,Centro-Oeste,3,0.8415634362046434,1
52037069,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037077,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037061,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037048,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037094,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037055,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037058,5210000,60041023,1,GO,Centro-Oeste,3,0.8415634362046434,1
52055988,5210406,60041025,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056003,5210406,60041025,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056017,5210406,60041025,1,GO,Centro-Oeste,3,0.8400062552277712,1
52055990,5210406,60041025,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056083,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056054,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056049,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056081,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056050,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056060,5210406,60041026,0,GO,Centro-Oeste,3,0.8400062552277712,1
52056078,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056070,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056059,5210406,60041026,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056057,5210406,60041026,0,GO,Centro-Oeste,3,0.8400062552277712,1
52075183,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056349,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056377,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056382,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056345,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056366,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056317,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056371,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056341,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056311,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056369,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056342,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52075181,5210406,60041031,1,GO,Centro-Oeste,3,0.8400062552277712,1
52045259,5214408,60041060,0,GO,Centro-Oeste,3,0.8131883004977076,1
52074584,5214408,60041060,1,GO,Centro-Oeste,3,0.8131883004977076,1
52033368,5219100,60041062,1,GO,Centro-Oeste,3,0.8438538495551783,1
52033371,5219100,60041062,1,GO,Centro-Oeste,3,0.8438538495551783,1
52033365,5219100,60041062,1,GO,Centro-Oeste,3,0.8438538495551783,1
52059157,5220108,60041064,1,GO,Centro-Oeste,3,0.728585307854388,1
52059165,5220108,60041064,1,GO,Centro-Oeste,3,0.728585307854388,1
52059161,5220108,60041064,1,GO,Centro-Oeste,3,0.728585307854388,1
52059193,5220108,60041064,0,GO,Centro-Oeste,3,0.728585307854388,1
52059211,5220108,60041065,0,GO,Centro-Oeste,3,0.728585307854388,1
52059205,5220108,60041065,1,GO,Centro-Oeste,3,0.728585307854388,1
52059209,5220108,60041065,0,GO,Centro-Oeste,3,0.728585307854388,1
52059221,5220108,60041065,1,GO,Centro-Oeste,3,0.728585307854388,1
52059315,5220108,60041066,1,GO,Centro-Oeste,3,0.728585307854388,1
52075372,5220108,60041066,1,GO,Centro-Oeste,3,0.728585307854388,1
52059320,5220108,60041066,1,GO,Centro-Oeste,3,0.728585307854388,1
52059307,5220108,60041066,1,GO,Centro-Oeste,3,0.728585307854388,1
52057761,5203302,60041107,0,GO,Centro-Oeste,3,0.6814301841973569,1
52057769,5203302,60041107,0,GO,Centro-Oeste,3,0.6814301841973569,1
52033128,5209200,60041235,1,GO,Centro-Oeste,3,0.7373239828844721,1
52021271,5209705,60041238,0,GO,Centro-Oeste,3,0.7926917014371814,1
52021245,5209705,60041238,1,GO,Centro-Oeste,3,0.7926917014371814,1
52021254,5209705,60041238,1,GO,Centro-Oeste,3,0.7926917014371814,1
52021260,5209705,60041238,1,GO,Centro-Oeste,3,0.7926917014371814,1
52021285,5209705,60041238,1,GO,Centro-Oeste,3,0.7926917014371814,1
52021263,5209705,60041238,0,GO,Centro-Oeste,3,0.7926917014371814,1
52021353,5209705,60041239,1,GO,Centro-Oeste,3,0.7926917014371814,1
52021340,5209705,60041239,0,GO,Centro-Oeste,3,0.7926917014371814,1
52033450,5221403,60041261,1,GO,Centro-Oeste,3,0.728585307854388,1
52033459,5221403,60041261,1,GO,Centro-Oeste,3,0.728585307854388,1
52033505,5221403,60041262,1,GO,Centro-Oeste,3,0.728585307854388,1
52033480,5221403,60041262,1,GO,Centro-Oeste,3,0.728585307854388,1
52073906,5221403,60041262,1,GO,Centro-Oeste,3,0.728585307854388,1
52033499,5221403,60041262,1,GO,Centro-Oeste,3,0.728585307854388,1
52033556,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033573,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033567,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033578,5221403,60041263,1,GO,Centro-Oeste,3,0.728585307854388,1
52033572,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033549,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033558,5221403,60041263,0,GO,Centro-Oeste,3,0.728585307854388,1
52033745,5221403,60041266,0,GO,Centro-Oeste,3,0.728585307854388,1
52033769,5221403,60041267,1,GO,Centro-Oeste,3,0.728585307854388,1
52033789,5221403,60041267,1,GO,Centro-Oeste,3,0.728585307854388,1
52033780,5221403,60041267,1,GO,Centro-Oeste,3,0.728585307854388,1
52033781,5221403,60041267,1,GO,Centro-Oeste,3,0.728585307854388,1
52047922,5203962,60041269,1,GO,Centro-Oeste,3,0.6391031241734658,1
52047952,5203962,60041270,1,GO,Centro-Oeste,3,0.6391031241734658,1
52055164,5208301,60041273,1,GO,Centro-Oeste,3,0.8453207135320924,1
52055202,5208301,60041273,1,GO,Centro-Oeste,3,0.8453207135320924,1
52055195,5208301,60041273,0,GO,Centro-Oeste,3,0.8453207135320924,1
52055189,5208301,60041273,1,GO,Centro-Oeste,3,0.8453207135320924,1
52014089,5205802,60041300,1,GO,Centro-Oeste,3,0.7926951020691453,1
52072705,5205802,60041301,0,GO,Centro-Oeste,3,0.7926951020691453,1
52014100,5205802,60041301,0,GO,Centro-Oeste,3,0.7926951020691453,1
52029855,5212501,60041337,1,GO,Centro-Oeste,3,0.701748286006862,1
52029840,5212501,60041337,1,GO,Centro-Oeste,3,0.701748286006862,1
52029844,5212501,60041337,1,GO,Centro-Oeste,3,0.701748286006862,1
52029858,5212501,60041337,1,GO,Centro-Oeste,3,0.701748286006862,1
52029861,5212501,60041337,1,GO,Centro-Oeste,3,0.701748286006862,1
52029843,5212501,60041337,0,GO,Centro-Oeste,3,0.701748286006862,1
52073679,5212501,60041340,1,GO,Centro-Oeste,3,0.701748286006862,1
52029902,5212501,60041340,1,GO,Centro-Oeste,3,0.701748286006862,1
52029958,5212501,60041343,0,GO,Centro-Oeste,3,0.701748286006862,1
52029928,5212501,60041343,1,GO,Centro-Oeste,3,0.701748286006862,1
52029997,5212501,60041343,1,GO,Centro-Oeste,3,0.701748286006862,1
52029911,5212501,60041343,1,GO,Centro-Oeste,3,0.701748286006862,1
52029973,5212501,60041343,0,GO,Centro-Oeste,3,0.701748286006862,1
52029923,5212501,60041343,0,GO,Centro-Oeste,3,0.701748286006862,1
52030364,5212501,60041349,0,GO,Centro-Oeste,3,0.701748286006862,1
52030385,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030388,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030374,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030402,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030381,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030366,5212501,60041350,1,GO,Centro-Oeste,3,0.701748286006862,1
52030549,5212501,60041353,1,GO,Centro-Oeste,3,0.701748286006862,1
52030578,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
52030605,5212501,60041354,0,GO,Centro-Oeste,3,0.701748286006862,1
52030627,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
52030588,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
52073720,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
52030619,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
52030590,5212501,60041354,1,GO,Centro-Oeste,3,0.701748286006862,1
