id_municipio,id_uf,meta_alvo,taxa_base,media_portugues_base,gap_base_meta,uf,regiao,prob_risco_abaixo_meta_2025,pred_risco_abaixo_meta_2025,faixa_risco
2405405,24,30.47,31.34,716.89,0.870000000000001,RN,Nordeste,0.27392963464801473,0,Moderado
2402907,24,39.35,47.83,736.68,8.479999999999997,RN,Nordeste,0.2739112334694241,0,Moderado
3148004,31,72.56,76.9,763.63,4.340000000000003,MG,Sudeste,0.27386117119239495,0,Moderado
3112059,31,66.62,65.99,750.39,-0.6300000000000097,MG,Sudeste,0.27326664544633167,0,Moderado
3200409,32,80.0,88.41,772.8,8.409999999999997,ES,Sudeste,0.27280876749008726,0,Moderado
3109808,31,80.0,94.74,777.36,14.739999999999995,MG,Sudeste,0.2727496740582057,0,Moderado
3159704,31,75.13,79.88,770.86,4.75,MG,Sudeste,0.2727410804459882,0,Moderado
5215900,52,80.0,82.81,769.71,2.8100000000000023,GO,Centro-Oeste,0.2726838655788672,0,Moderado
3111309,31,71.49,76.54,760.2,5.050000000000011,MG,Sudeste,0.27268151429095266,0,Moderado
2202000,22,53.76,61.68,751.12,7.920000000000002,PI,Nordeste,0.2725082107955091,0,Moderado
2211357,22,41.29,31.25,728.78,-10.04,PI,Nordeste,0.2724627984615128,0,Moderado
3128204,31,75.89,75.0,777.32,-0.8900000000000006,MG,Sudeste,0.2723231805248926,0,Moderado
2513604,25,47.01,52.77,739.76,5.760000000000005,PB,Nordeste,0.271971209193239,0,Moderado
3117900,31,75.46,83.44,769.53,7.980000000000004,MG,Sudeste,0.27178501040813546,0,Moderado
3204906,32,71.26,69.53,755.46,-1.730000000000004,ES,Sudeste,0.27175523750381386,0,Moderado
3141801,31,73.23,78.82,764.98,5.589999999999989,MG,Sudeste,0.27136712197114754,0,Moderado
2504355,25,61.82,76.68,775.59,14.860000000000007,PB,Nordeste,0.2709956308122845,0,Moderado
5106265,51,62.24,67.67,763.85,5.43,MT,Centro-Oeste,0.2709924082931149,0,Moderado
3161205,31,79.06,90.73,777.25,11.670000000000002,MG,Sudeste,0.2707526321132609,0,Moderado
3502002,35,56.02,68.65,752.24,12.630000000000003,SP,Sudeste,0.2706309096631228,0,Moderado
2613503,26,57.48,60.42,748.83,2.940000000000005,PE,Nordeste,0.27002474499640283,0,Moderado
3104205,31,79.17,88.86,779.19,9.689999999999998,MG,Sudeste,0.2697715372650054,0,Moderado
5207253,52,78.73,83.34,765.18,4.609999999999999,GO,Centro-Oeste,0.26952776928758954,0,Moderado
3166402,31,69.15,75.0,753.4,5.849999999999994,MG,Sudeste,0.2691691649137522,0,Moderado
3114402,31,68.62,68.35,756.46,-0.27000000000001023,MG,Sudeste,0.2691477983073924,0,Moderado
2605905,26,65.53,77.37,765.4,11.840000000000003,PE,Nordeste,0.26914298362242967,0,Moderado
5206305,52,80.0,82.2,770.72,2.200000000000003,GO,Centro-Oeste,0.26889049749228316,0,Moderado
4105102,41,62.67,74.15,755.06,11.480000000000004,PR,Sul,0.2686490050034487,0,Moderado
3130408,31,75.01,82.9,768.8,7.890000000000001,MG,Sudeste,0.26840718937670754,0,Moderado
3171154,31,75.52,81.82,771.53,6.299999999999997,MG,Sudeste,0.26788038460841557,0,Moderado
5004106,50,57.63,64.58,752.72,6.949999999999996,MS,Centro-Oeste,0.267778557296425,0,Moderado
4202099,42,59.77,66.67,746.84,6.899999999999999,SC,Sul,0.2677200187658134,0,Moderado
3138906,31,67.83,65.94,755.64,-1.8900000000000006,MG,Sudeste,0.2675468634933096,0,Moderado
2111532,21,47.22,55.64,736.1,8.420000000000002,MA,Nordeste,0.2671908234332745,0,Moderado
2503555,25,46.89,47.9,743.68,1.009999999999998,PB,Nordeste,0.267111659118797,0,Moderado
4109658,41,63.82,73.2,760.2,9.380000000000003,PR,Sul,0.2668155778956265,0,Moderado
5212956,52,66.31,52.82,743.51,-13.490000000000002,GO,Centro-Oeste,0.26661147945829705,0,Moderado
2408706,24,22.17,14.29,700.69,-7.880000000000003,RN,Nordeste,0.26660564422315797,0,Moderado
5108402,51,58.35,61.76,754.86,3.4099999999999966,MT,Centro-Oeste,0.2664880282022863,0,Moderado
3161650,31,73.91,76.32,770.05,2.4099999999999966,MG,Sudeste,0.26631862163996217,0,Moderado
4301750,43,14.05,4.4,698.17,-9.65,RS,Sul,0.26617134354508704,0,Moderado
3165578,31,73.26,76.97,767.28,3.7099999999999937,MG,Sudeste,0.2658618891306069,0,Moderado
2112407,21,53.01,64.42,750.7,11.410000000000004,MA,Nordeste,0.2656775436642734,0,Moderado
2203701,22,64.5,73.13,782.42,8.629999999999995,PI,Nordeste,0.2655851171235993,0,Moderado
4205308,42,61.6,66.52,753.89,4.919999999999995,SC,Sul,0.2655614366344832,0,Moderado
3202207,32,67.38,62.28,747.77,-5.099999999999994,ES,Sudeste,0.26546972240491373,0,Moderado
5210307,52,80.0,92.59,763.46,12.590000000000003,GO,Centro-Oeste,0.2654166054805475,0,Moderado
5213103,52,80.0,84.01,769.88,4.010000000000005,GO,Centro-Oeste,0.26540047767098196,0,Moderado
3145703,31,74.09,83.33,765.66,9.239999999999995,MG,Sudeste,0.2649502814947949,0,Moderado
3156205,31,64.21,58.33,748.66,-5.8799999999999955,MG,Sudeste,0.2646844757065428,0,Moderado
3161908,31,80.0,91.6,780.9,11.599999999999994,MG,Sudeste,0.26462855597225254,0,Moderado
5205521,52,68.3,58.9,746.5,-9.399999999999999,GO,Centro-Oeste,0.2643161517121793,0,Moderado
3132701,31,60.87,56.95,737.67,-3.9199999999999946,MG,Sudeste,0.2642828986973683,0,Moderado
2107605,21,54.18,70.09,750.9,15.910000000000004,MA,Nordeste,0.2642667174423559,0,Moderado
3158201,31,67.55,66.73,754.53,-0.8199999999999932,MG,Sudeste,0.2642034948240475,0,Moderado
3203163,32,80.0,87.5,774.75,7.5,ES,Sudeste,0.26416031232170895,0,Moderado
3140852,31,50.92,31.08,721.05,-19.840000000000003,MG,Sudeste,0.26413569988149893,0,Moderado
2801603,28,37.78,45.3,737.59,7.519999999999996,SE,Nordeste,0.2637094771189378,0,Moderado
2508901,25,57.11,68.65,765.69,11.540000000000006,PB,Nordeste,0.26331290042508354,0,Moderado
3202900,32,78.61,82.15,773.87,3.5400000000000063,ES,Sudeste,0.26317452373985856,0,Moderado
3117306,31,63.42,58.64,745.84,-4.780000000000001,MG,Sudeste,0.262868615932373,0,Moderado
5201108,52,74.61,73.22,758.88,-1.3900000000000006,GO,Centro-Oeste,0.26252579324001696,0,Moderado
3154606,31,63.16,59.36,744.44,-3.799999999999997,MG,Sudeste,0.2623376626696041,0,Moderado
3205010,32,71.27,70.81,755.93,-0.45999999999999375,ES,Sudeste,0.2623089956695859,0,Moderado
2100055,21,52.35,62.76,750.06,10.409999999999997,MA,Nordeste,0.2622684112910791,0,Moderado
5100409,51,53.21,52.91,743.52,-0.30000000000000426,MT,Centro-Oeste,0.2622157794568876,0,Moderado
4107256,41,59.98,68.96,750.27,8.979999999999997,PR,Sul,0.2614954600964472,0,Moderado
5210802,52,80.0,82.86,771.36,2.8599999999999994,GO,Centro-Oeste,0.2612292084608409,0,Moderado
2614808,26,63.86,73.8,763.24,9.939999999999998,PE,Nordeste,0.2609620512942607,0,Moderado
3112000,31,80.0,90.37,782.39,10.370000000000005,MG,Sudeste,0.2607983081972455,0,Moderado
2502409,25,53.3,60.93,758.09,7.630000000000003,PB,Nordeste,0.2605799211113089,0,Moderado
3150604,31,71.11,76.35,760.77,5.239999999999995,MG,Sudeste,0.26045734219268046,0,Moderado
4209409,42,47.47,34.29,727.66,-13.18,SC,Sul,0.26035100425232105,0,Moderado
2110658,21,37.88,36.83,717.43,-1.0500000000000043,MA,Nordeste,0.2601458263773961,0,Moderado
3161502,31,80.0,92.77,780.78,12.769999999999996,MG,Sudeste,0.25956196624078587,0,Moderado
5100250,51,62.17,71.46,762.46,9.289999999999992,MT,Centro-Oeste,0.25951255928003464,0,Moderado
2604304,26,57.65,63.12,748.99,5.469999999999999,PE,Nordeste,0.25945985329916144,0,Moderado
3201704,32,78.21,84.19,771.46,5.980000000000004,ES,Sudeste,0.25940598210049026,0,Moderado
2110906,21,60.66,83.35,765.15,22.689999999999998,MA,Nordeste,0.259384205531486,0,Moderado
2209104,22,80.0,98.15,820.73,18.150000000000006,PI,Nordeste,0.25916305551040064,0,Moderado
1716653,17,49.03,61.79,755.47,12.759999999999998,TO,Norte,0.25877066282366956,0,Moderado
2606309,26,61.47,68.11,759.19,6.640000000000001,PE,Nordeste,0.2586980571663398,0,Moderado
1721257,17,49.91,66.67,755.05,16.760000000000005,TO,Norte,0.2584586351138195,0,Moderado
3203346,32,78.73,86.57,771.71,7.839999999999989,ES,Sudeste,0.25841283353951683,0,Moderado
5209804,52,71.97,72.5,750.52,0.5300000000000011,GO,Centro-Oeste,0.25817618011916144,0,Moderado
3551900,35,54.23,61.65,752.87,7.420000000000002,SP,Sudeste,0.25802300501279085,0,Moderado
5210208,52,78.84,83.04,767.52,4.200000000000003,GO,Centro-Oeste,0.25795730660893457,0,Moderado
3147204,31,68.12,69.21,755.69,1.0899999999999892,MG,Sudeste,0.2578255604204793,0,Moderado
2514503,25,48.14,55.77,743.79,7.630000000000003,PB,Nordeste,0.2572143547029017,0,Moderado
3123700,31,65.32,63.03,750.28,-2.289999999999992,MG,Sudeste,0.2571894445714623,0,Moderado
5204854,52,80.0,84.62,770.65,4.6200000000000045,GO,Centro-Oeste,0.25718933167918584,0,Moderado
3107703,31,80.0,98.04,777.37,18.040000000000006,MG,Sudeste,0.25603170443823775,0,Moderado
5106505,51,45.98,38.36,729.18,-7.619999999999997,MT,Centro-Oeste,0.256022635228451,0,Moderado
3111606,31,70.18,71.94,761.4,1.759999999999991,MG,Sudeste,0.2558365087708841,0,Moderado
3160108,31,80.0,94.3,780.2,14.299999999999997,MG,Sudeste,0.2558164781317964,0,Moderado
3172004,31,64.06,65.77,743.9,1.7099999999999937,MG,Sudeste,0.2556863512031763,0,Moderado
5200803,52,69.53,64.99,747.7,-4.540000000000006,GO,Centro-Oeste,0.2556007560303411,0,Moderado
3110509,31,62.93,58.56,745.22,-4.369999999999997,MG,Sudeste,0.2555897564875966,0,Moderado
2614857,26,56.21,57.18,748.81,0.9699999999999989,PE,Nordeste,0.25557329505766446,0,Moderado
3522901,35,48.86,53.04,740.26,4.18,SP,Sudeste,0.25554195498613497,0,Moderado
3126307,31,66.05,62.75,753.4,-3.299999999999997,MG,Sudeste,0.2554042805943345,0,Moderado
1718881,17,40.0,39.73,739.84,-0.2700000000000031,TO,Norte,0.2552350006243584,0,Moderado
3111507,31,65.35,65.27,749.02,-0.0799999999999983,MG,Sudeste,0.25516031942628403,0,Moderado
2300408,23,76.61,75.83,769.43,-0.7800000000000011,CE,Nordeste,0.2545064030081208,0,Moderado
2415008,24,34.93,39.06,730.18,4.130000000000003,RN,Nordeste,0.25417421514462324,0,Moderado
3203205,32,69.25,67.59,752.3,-1.6599999999999966,ES,Sudeste,0.2538832346121082,0,Moderado
5210406,52,79.26,81.22,771.02,1.9599999999999937,GO,Centro-Oeste,0.25386521532808415,0,Moderado
2507200,25,38.84,36.64,724.97,-2.200000000000003,PB,Nordeste,0.25383571483624495,0,Moderado
3100302,31,80.0,86.67,786.22,6.670000000000002,MG,Sudeste,0.2537549566037705,0,Moderado
1101609,11,60.25,78.73,758.18,18.480000000000004,RO,Norte,0.2535381286172554,0,Moderado
2602704,26,68.48,85.53,772.3,17.049999999999997,PE,Nordeste,0.253525492379772,0,Moderado
5105309,51,50.89,46.43,741.29,-4.460000000000001,MT,Centro-Oeste,0.25348469292624887,0,Moderado
3138401,31,65.62,65.18,750.35,-0.4399999999999977,MG,Sudeste,0.25327902636264754,0,Moderado
5211800,52,80.0,83.96,771.74,3.9599999999999937,GO,Centro-Oeste,0.25325675936524594,0,Moderado
5106299,51,66.96,79.7,774.57,12.740000000000009,MT,Centro-Oeste,0.25325206916687454,0,Moderado
1302801,13,36.53,48.41,738.97,11.879999999999995,AM,Norte,0.2532199644073809,0,Moderado
3118700,31,74.0,82.47,767.76,8.469999999999999,MG,Sudeste,0.25308430100854695,0,Moderado
5103205,51,59.26,64.22,758.37,4.960000000000001,MT,Centro-Oeste,0.2527642416132576,0,Moderado
3200805,32,72.35,74.59,758.45,2.240000000000009,ES,Sudeste,0.2527528541989672,0,Moderado
3505302,35,64.91,80.01,778.57,15.100000000000009,SP,Sudeste,0.25274341933852457,0,Moderado
4207684,42,66.16,77.74,763.94,11.579999999999998,SC,Sul,0.25259407757818836,0,Moderado
5210901,52,79.18,85.28,767.91,6.099999999999994,GO,Centro-Oeste,0.2524473655426946,0,Moderado
5200159,52,80.0,81.99,773.34,1.9899999999999949,GO,Centro-Oeste,0.25242773300579585,0,Moderado
3125952,31,70.55,76.31,760.08,5.760000000000005,MG,Sudeste,0.2518266336485474,0,Moderado
2805208,28,31.5,40.26,720.46,8.759999999999998,SE,Nordeste,0.2516551006520213,0,Moderado
4116505,41,51.24,43.75,739.03,-7.490000000000002,PR,Sul,0.25144979560041264,0,Moderado
4212650,42,52.93,45.95,740.05,-6.979999999999997,SC,Sul,0.25136151742576535,0,Moderado
3541307,35,58.66,69.12,764.36,10.460000000000008,SP,Sudeste,0.2510922350887579,0,Moderado
1702307,17,50.64,68.32,757.65,17.679999999999993,TO,Norte,0.25060217716751443,0,Moderado
2101707,21,60.01,78.52,767.83,18.509999999999998,MA,Nordeste,0.2500426943621011,0,Moderado
4204509,42,67.27,79.7,766.9,12.430000000000007,SC,Sul,0.2499126059776597,0,Baixo
3544707,35,73.32,91.33,800.99,18.010000000000005,SP,Sudeste,0.24970380749481844,0,Baixo
3130200,31,72.39,79.48,764.71,7.090000000000003,MG,Sudeste,0.2495763616140162,0,Baixo
2502102,25,43.58,47.71,734.49,4.130000000000003,PB,Nordeste,0.24956117633491962,0,Baixo
2500908,25,49.12,52.9,750.67,3.780000000000001,PB,Nordeste,0.24941651890372338,0,Baixo
3121308,31,68.28,73.05,754.73,4.769999999999996,MG,Sudeste,0.24907288981720277,0,Baixo
5005202,50,40.56,33.36,717.15,-7.200000000000003,MS,Centro-Oeste,0.24900288210667137,0,Baixo
5218300,52,77.31,80.95,764.93,3.6400000000000006,GO,Centro-Oeste,0.24889207908759164,0,Baixo
3136306,31,66.56,69.87,750.92,3.3100000000000023,MG,Sudeste,0.2488577805942706,0,Baixo
2607703,26,70.0,89.12,775.83,19.120000000000005,PE,Nordeste,0.24884703131170366,0,Baixo
1101757,11,50.36,55.65,740.39,5.289999999999999,RO,Norte,0.2488292222653195,0,Baixo
3536307,35,56.04,67.0,756.85,10.96,SP,Sudeste,0.2486111770873808,0,Baixo
5208608,52,79.85,82.28,773.25,2.430000000000007,GO,Centro-Oeste,0.24806981452915555,0,Baixo
3155603,31,75.39,85.31,771.48,9.920000000000002,MG,Sudeste,0.24776885176514776,0,Baixo
3506805,35,47.06,49.59,737.54,2.530000000000001,SP,Sudeste,0.24763434587119537,0,Baixo
2313351,23,80.0,80.16,779.54,0.1599999999999966,CE,Nordeste,0.24742318676992547,0,Baixo
1718907,17,36.44,36.92,730.39,0.480000000000004,TO,Norte,0.24659103974638488,0,Baixo
4211751,42,63.21,70.95,759.28,7.740000000000002,SC,Sul,0.24653722234571074,0,Baixo
5101902,51,61.09,69.06,762.36,7.969999999999999,MT,Centro-Oeste,0.24632863313337183,0,Baixo
2301307,23,76.85,77.22,770.55,0.37000000000000455,CE,Nordeste,0.24609880728934885,0,Baixo
2407252,24,45.97,60.04,755.67,14.07,RN,Nordeste,0.24605567834041853,0,Baixo
2202109,22,80.0,100.0,821.35,20.0,PI,Nordeste,0.2460409927327733,0,Baixo
5107248,51,74.14,93.91,791.12,19.769999999999996,MT,Centro-Oeste,0.24541722050520035,0,Baixo
5211206,52,80.0,85.1,772.12,5.099999999999994,GO,Centro-Oeste,0.24525459736179153,0,Baixo
3203130,32,74.37,77.28,764.93,2.9099999999999966,ES,Sudeste,0.24506640928655646,0,Baixo
3113305,31,60.34,52.42,742.08,-7.920000000000002,MG,Sudeste,0.24494010159051652,0,Baixo
2510808,25,55.29,67.47,762.84,12.18,PB,Nordeste,0.24458118767195858,0,Baixo
2205607,22,80.0,100.0,821.6,20.0,PI,Nordeste,0.24443559643651164,0,Baixo
5211305,52,77.69,83.26,765.36,5.570000000000007,GO,Centro-Oeste,0.2438468418371199,0,Baixo
3149952,31,56.51,44.47,734.35,-12.04,MG,Sudeste,0.24380120347301407,0,Baixo
5214507,52,71.85,71.18,753.31,-0.6699999999999875,GO,Centro-Oeste,0.24359505032238138,0,Baixo
3115102,31,73.57,76.99,771.79,3.4200000000000017,MG,Sudeste,0.24346006976144652,0,Baixo
2210003,22,55.82,65.25,760.28,9.43,PI,Nordeste,0.24345229777909982,0,Baixo
3165909,31,76.79,90.34,773.57,13.549999999999997,MG,Sudeste,0.24270799430173126,0,Baixo
3202553,32,75.77,79.56,768.67,3.7900000000000063,ES,Sudeste,0.24262795936162235,0,Baixo
3171303,31,68.27,72.11,756.41,3.8400000000000034,MG,Sudeste,0.2425572891960602,0,Baixo
3200904,32,78.89,87.39,774.13,8.5,ES,Sudeste,0.2424321010263236,0,Baixo
2307502,23,76.77,74.29,773.04,-2.4799999999999898,CE,Nordeste,0.2423347622136451,0,Baixo
2106102,21,51.76,66.12,748.49,14.360000000000007,MA,Nordeste,0.24214117446854158,0,Baixo
2112308,21,51.86,66.43,748.62,14.570000000000007,MA,Nordeste,0.2421402566157396,0,Baixo
3104809,31,58.52,48.8,738.65,-9.720000000000006,MG,Sudeste,0.2420911302399873,0,Baixo
2706000,27,59.77,80.79,770.75,21.020000000000003,AL,Nordeste,0.2420024966651484,0,Baixo
3504701,35,80.0,100.0,819.93,20.0,SP,Sudeste,0.24159424178572678,0,Baixo
5102702,51,46.81,42.06,731.68,-4.75,MT,Centro-Oeste,0.24134298628717507,0,Baixo
5214408,52,79.29,83.94,771.05,4.6499999999999915,GO,Centro-Oeste,0.2412274477984639,0,Baixo
3137809,31,70.29,74.76,761.98,4.469999999999999,MG,Sudeste,0.2409976239641752,0,Baixo
2513943,25,80.0,100.0,828.52,20.0,PB,Nordeste,0.2405739228124874,0,Baixo
5002951,50,55.08,63.42,748.52,8.340000000000003,MS,Centro-Oeste,0.24046679756897776,0,Baixo
5220280,52,80.0,86.36,771.93,6.359999999999999,GO,Centro-Oeste,0.24045465682175632,0,Baixo
5103858,51,56.31,59.6,753.14,3.289999999999999,MT,Centro-Oeste,0.2399778233207886,0,Baixo
3129400,31,80.0,87.87,787.48,7.8700000000000045,MG,Sudeste,0.2398434311673838,0,Baixo
3122306,31,69.63,73.79,760.53,4.160000000000011,MG,Sudeste,0.23965566469819058,0,Baixo
5222054,52,78.75,84.21,769.19,5.459999999999994,GO,Centro-Oeste,0.23935733401134937,0,Baixo
3530003,35,67.08,93.03,778.79,25.950000000000003,SP,Sudeste,0.23917527759383705,0,Baixo
1703909,17,32.42,31.53,721.08,-0.8900000000000006,TO,Norte,0.2389391232200288,0,Baixo
2510006,25,50.0,63.86,747.3,13.86,PB,Nordeste,0.2388885254615289,0,Baixo
5206206,52,71.75,69.1,755.37,-2.6500000000000057,GO,Centro-Oeste,0.23810227256892488,0,Baixo
2602308,26,64.31,79.75,764.02,15.439999999999998,PE,Nordeste,0.23758552300945493,0,Baixo
5005608,50,41.86,38.78,719.6,-3.0799999999999983,MS,Centro-Oeste,0.2374992028089209,0,Baixo
5100201,51,65.9,79.49,773.35,13.58999999999999,MT,Centro-Oeste,0.23747153825318754,0,Baixo
3150406,31,74.44,83.86,770.77,9.420000000000002,MG,Sudeste,0.23730561292623345,0,Baixo
3517000,35,59.46,68.1,770.25,8.639999999999993,SP,Sudeste,0.2368054482903045,0,Baixo
3168804,31,68.0,68.34,759.2,0.3400000000000034,MG,Sudeste,0.23657353958452734,0,Baixo
4208708,42,61.83,70.16,756.46,8.329999999999998,SC,Sul,0.23649100479805638,0,Baixo
5203500,52,77.02,81.51,765.43,4.490000000000009,GO,Centro-Oeste,0.23634888009992344,0,Baixo
3512308,35,57.93,69.48,763.76,11.550000000000004,SP,Sudeste,0.23632525839206386,0,Baixo
2406205,24,19.26,11.65,696.82,-7.610000000000001,RN,Nordeste,0.2360725015442949,0,Baixo
3106002,31,69.02,73.62,759.07,4.6000000000000085,MG,Sudeste,0.23576195519663673,0,Baixo
2401602,24,29.96,29.29,722.39,-0.6700000000000017,RN,Nordeste,0.2357011069940943,0,Baixo
3141207,31,80.0,91.94,785.16,11.939999999999998,MG,Sudeste,0.23529235135528845,0,Baixo
5006358,50,56.21,66.43,751.2,10.220000000000006,MS,Centro-Oeste,0.23516029182028375,0,Baixo
2200251,22,55.89,74.63,754.86,18.739999999999995,PI,Nordeste,0.23497485591447642,0,Baixo
2612307,26,65.23,78.66,768.64,13.429999999999993,PE,Nordeste,0.23460210654873945,0,Baixo
3534005,35,57.76,74.45,759.73,16.690000000000005,SP,Sudeste,0.23443728890951834,0,Baixo
3112109,31,66.6,67.92,754.81,1.3200000000000074,MG,Sudeste,0.23432502297261532,0,Baixo
4128559,41,61.39,76.11,754.28,14.719999999999999,PR,Sul,0.23398903515007385,0,Baixo
2206209,22,51.94,60.79,751.1,8.850000000000001,PI,Nordeste,0.23387722060203625,0,Baixo
3204708,32,74.78,80.69,765.67,5.909999999999997,ES,Sudeste,0.23365104140900744,0,Baixo
5203302,52,67.31,62.27,745.14,-5.039999999999999,GO,Centro-Oeste,0.23358776826462063,0,Baixo
2505303,25,51.24,62.5,753.67,11.259999999999998,PB,Nordeste,0.23346048971314692,0,Baixo
5220058,52,80.0,87.5,772.21,7.5,GO,Centro-Oeste,0.23335101628246285,0,Baixo
2112233,21,65.84,90.87,782.33,25.03,MA,Nordeste,0.23320914112870827,0,Baixo
2206902,22,72.46,89.56,803.97,17.10000000000001,PI,Nordeste,0.2328674824841724,0,Baixo
5006002,50,50.57,56.52,738.59,5.950000000000003,MS,Centro-Oeste,0.23280345745701214,0,Baixo
2413805,24,56.6,73.08,786.47,16.479999999999997,RN,Nordeste,0.23277938560841596,0,Baixo
3104502,31,56.48,46.89,734.2,-9.589999999999996,MG,Sudeste,0.23266743251945998,0,Baixo
3144300,31,61.12,57.67,742.99,-3.4499999999999957,MG,Sudeste,0.2322403781386406,0,Baixo
5102686,51,58.51,65.76,757.73,7.250000000000007,MT,Centro-Oeste,0.23222255174506656,0,Baixo
3113107,31,73.13,83.33,767.26,10.200000000000003,MG,Sudeste,0.23211971637123377,0,Baixo
5222302,52,76.13,79.46,764.48,3.3299999999999983,GO,Centro-Oeste,0.23177112986743406,0,Baixo
3553609,35,62.16,79.51,772.32,17.35000000000001,SP,Sudeste,0.2315930435168824,0,Baixo
5213004,52,78.91,83.79,771.34,4.88000000000001,GO,Centro-Oeste,0.23150749065328624,0,Baixo
5211701,52,78.02,80.25,770.92,2.230000000000004,GO,Centro-Oeste,0.2305733971652783,0,Baixo
4201901,42,68.21,77.09,775.4,8.88000000000001,SC,Sul,0.23000602538005518,0,Baixo
2104206,21,52.96,72.06,750.33,19.1,MA,Nordeste,0.22999160817010003,0,Baixo
2405702,24,41.98,56.51,746.45,14.530000000000001,RN,Nordeste,0.22987587719823527,0,Baixo
3137601,31,67.63,72.24,756.05,4.609999999999999,MG,Sudeste,0.22971683728079445,0,Baixo
5002001,50,56.78,67.77,753.2,10.989999999999995,MS,Centro-Oeste,0.22934281521901678,0,Baixo
4203402,42,53.96,53.29,741.79,-0.6700000000000017,SC,Sul,0.22918113020441414,0,Baixo
2408953,24,29.91,31.56,721.6,1.6499999999999986,RN,Nordeste,0.22896453738019218,0,Baixo
5200852,52,76.03,78.87,765.04,2.8400000000000034,GO,Centro-Oeste,0.22881671196614997,0,Baixo
2307304,23,66.87,59.48,750.48,-7.390000000000008,CE,Nordeste,0.2287594678586752,0,Baixo
5208004,52,68.67,64.02,749.57,-4.650000000000006,GO,Centro-Oeste,0.22853675957068006,0,Baixo
3123601,31,65.11,64.98,752.56,-0.12999999999999545,MG,Sudeste,0.22852042675845724,0,Baixo
5219738,52,80.0,82.91,776.46,2.9099999999999966,GO,Centro-Oeste,0.22831984376358883,0,Baixo
3160207,31,57.67,47.84,738.52,-9.829999999999998,MG,Sudeste,0.22820087499147712,0,Baixo
2604700,26,61.01,71.97,759.48,10.96,PE,Nordeste,0.22781311356637943,0,Baixo
5104609,51,54.54,58.16,749.86,3.6199999999999974,MT,Centro-Oeste,0.22727435954891906,0,Baixo
5107743,51,62.17,73.81,765.78,11.64,MT,Centro-Oeste,0.22711619528178206,0,Baixo
3111002,31,73.12,81.73,769.26,8.61,MG,Sudeste,0.226969540609049,0,Baixo
3203601,32,80.0,84.09,783.1,4.090000000000003,ES,Sudeste,0.22694252260173498,0,Baixo
3105004,31,76.0,89.89,773.58,13.89,MG,Sudeste,0.22693479652432577,0,Baixo
3204104,32,78.09,82.38,777.49,4.289999999999992,ES,Sudeste,0.22682103156794106,0,Baixo
3145877,31,68.32,75.97,756.33,7.650000000000006,MG,Sudeste,0.22621197618051275,0,Baixo
5218102,52,74.26,76.08,761.28,1.8199999999999932,GO,Centro-Oeste,0.2254323311332435,0,Baixo
3170800,31,67.63,70.34,758.2,2.710000000000008,MG,Sudeste,0.22527312967698007,0,Baixo
2202091,22,80.0,100.0,824.8,20.0,PI,Nordeste,0.22451752049507284,0,Baixo
5204102,52,75.28,78.35,763.44,3.069999999999993,GO,Centro-Oeste,0.22441455796949203,0,Baixo
2411403,24,37.27,51.92,733.75,14.649999999999999,RN,Nordeste,0.22436966974644315,0,Baixo
3201209,32,70.01,71.69,756.69,1.6799999999999926,ES,Sudeste,0.22420484197467755,0,Baixo
1715002,17,46.59,55.38,756.92,8.79,TO,Norte,0.22399346401486747,0,Baixo
3201001,32,77.67,84.92,774.65,7.25,ES,Sudeste,0.2233169184333581,0,Baixo
5005004,50,49.07,53.84,736.74,4.770000000000003,MS,Centro-Oeste,0.22320885949767696,0,Baixo
4215653,42,63.49,74.56,761.34,11.07,SC,Sul,0.22318964509206607,0,Baixo
2804300,28,23.62,22.01,710.19,-1.6099999999999994,SE,Nordeste,0.22290354639410956,0,Baixo
3103405,31,55.77,50.75,730.39,-5.020000000000003,MG,Sudeste,0.22263157838698316,0,Baixo
3167806,31,75.23,88.35,772.68,13.11999999999999,MG,Sudeste,0.22250190459418015,0,Baixo
5101001,51,80.0,91.53,817.84,11.530000000000001,MT,Centro-Oeste,0.2221730375655444,0,Baixo
5210000,52,80.0,87.57,774.01,7.569999999999993,GO,Centro-Oeste,0.22205174102463385,0,Baixo
2200954,22,62.04,80.95,774.51,18.910000000000004,PI,Nordeste,0.22194640668322324,0,Baixo
5208707,52,70.84,69.49,754.44,-1.3500000000000085,GO,Centro-Oeste,0.2218067661742789,0,Baixo
3104601,31,76.43,88.29,777.2,11.86,MG,Sudeste,0.22169637899269093,0,Baixo
1722107,17,37.57,42.82,734.09,5.25,TO,Norte,0.22157086391966796,0,Baixo
3529906,35,55.25,65.52,759.51,10.269999999999996,SP,Sudeste,0.22113696641306235,0,Baixo
3204005,32,80.0,85.86,782.76,5.859999999999999,ES,Sudeste,0.2210097327876783,0,Baixo
3106309,31,64.57,65.94,751.23,1.3700000000000045,MG,Sudeste,0.22041980675307976,0,Baixo
2301505,23,75.58,76.0,771.03,0.4200000000000017,CE,Nordeste,0.22030303793769793,0,Baixo
5212501,52,69.18,66.27,751.17,-2.910000000000011,GO,Centro-Oeste,0.2198594895989255,0,Baixo
3167202,31,62.22,60.35,747.02,-1.8699999999999974,MG,Sudeste,0.2197681441287299,0,Baixo
5205000,52,79.18,85.78,772.81,6.599999999999994,GO,Centro-Oeste,0.21950148688048343,0,Baixo
